economy,country,year,rgdpna,rkna,emp,hc,ctfp,rtfpna,labsh,pop
RWA,Rwanda,2016,23828.5625,0.9088290333747864,4.691752910614014,1.8011772632598877,0.324548602104187,1.0319446325302124,0.7410100698471069,11.668827
RWA,Rwanda,2017,24775.263671875,1.0,4.8983588218688965,1.8379607200622559,0.3168085813522339,1.0,0.7410100698471069,11.980960999999999
RWA,Rwanda,2018,26900.515625,1.09304940700531,5.16152286529541,1.8771754503250122,0.31520479917526245,1.0002373456954956,0.7410100698471069,12.301969999999999
RWA,Rwanda,2019,29437.9375,1.2459360361099243,5.274786949157715,1.9190202951431274,0.3110167682170868,1.0283608436584473,0.7410100698471069,12.626949999999999
SEN,Senegal,1998,21212.705078125,0.3977840542793274,3.07546067237854,1.2859567403793335,0.5071364045143127,1.0359678268432617,0.48660239577293396,9.347774
SEN,Senegal,1999,23572.3125,0.4153413474559784,3.156292200088501,1.2991191148757935,0.5357283353805542,1.1057122945785522,0.48660239577293396,9.568722
SEN,Senegal,2000,23280.765625,0.4296626150608063,3.2292752265930176,1.3124161958694458,0.5181418061256409,1.0550963878631592,0.48660239577293396,9.797734
SEN,Senegal,2001,24347.23828125,0.4462047219276428,3.290477991104126,1.3258949518203735,0.5379930734634399,1.0730904340744019,0.48660239577293396,10.036104
SEN,Senegal,2002,24506.6640625,0.46256792545318604,3.3764655590057373,1.3395121097564697,0.5349772572517395,1.0466591119766235,0.48660239577293396,10.283699
SEN,Senegal,2003,26141.46484375,0.47665220499038696,3.470571517944336,1.353269100189209,0.5282227396965027,1.0840686559677124,0.48660239577293396,10.541466999999999
SEN,Senegal,2004,27679.384765625,0.4933905005455017,3.5869624614715576,1.367167353630066,0.5232733488082886,1.1046195030212402,0.48660239577293396,10.810082999999999
SEN,Senegal,2005,29235.6875,0.5127564668655396,3.679543972015381,1.3812084197998047,0.5440460443496704,1.1249619722366333,0.48660239577293396,11.090116
SEN,Senegal,2006,29955.345703125,0.5378378033638,3.8078629970550537,1.3953936100006104,0.5251125693321228,1.1005442142486572,0.48660239577293396,11.382268
SEN,Senegal,2007,31434.685546875,0.5666407942771912,3.98514461517334,1.409724473953247,0.5283149480819702,1.0947328805923462,0.48660239577293396,11.68708
SEN,Senegal,2008,32592.275390625,0.6008740663528442,4.077276706695557,1.424202561378479,0.5050094723701477,1.0897810459136963,0.48660239577293396,12.004700999999999
SEN,Senegal,2009,33382.04296875,0.6309367418289185,4.185214519500732,1.4388293027877808,0.5167267322540283,1.0806021690368652,0.48660239577293396,12.335084
SEN,Senegal,2010,34777.19921875,0.6620326638221741,4.325661659240723,1.453606367111206,0.4994359314441681,1.0735065937042236,0.48660239577293396,12.678148
SEN,Senegal,2011,35389.66796875,0.6974203586578369,4.522159099578857,1.4709677696228027,0.4819837212562561,1.0319929122924805,0.48660239577293396,13.033809
SEN,Senegal,2012,36807.38671875,0.7293364405632019,4.69648551940918,1.4885365962982178,0.487517774105072,1.023339033126831,0.48660239577293396,13.401992
SEN,Senegal,2013,38227.55859375,0.7736321687698364,4.914011001586914,1.5063152313232422,0.4783616364002228,1.0012723207473755,0.48660239577293396,13.782423999999999
SEN,Senegal,2014,39785.40234375,0.8181842565536499,5.12934684753418,1.5243061780929565,0.4741159975528717,0.9843562245368958,0.48660239577293396,14.174738999999999
SEN,Senegal,2015,42318.46875,0.8663282990455627,5.3183698654174805,1.542512059211731,0.4770311117172241,0.9900304079055786,0.4928131401538849,14.578458999999999
SEN,Senegal,2016,45014.09375,0.9254797101020813,5.539356231689453,1.560935378074646,0.48674634099006653,0.9931676387786865,0.48120298981666565,14.993519
SEN,Senegal,2017,48342.31640625,1.0,5.769776821136475,1.5795786380767822,0.4723040461540222,1.0,0.4965516924858093,15.419355
SEN,Senegal,2018,51418.24609375,1.0791375637054443,5.9550957679748535,1.5984447002410889,0.4622774124145508,0.9985315203666687,0.48617884516716003,15.854322999999999
SEN,Senegal,2019,54101.0078125,1.1650086641311646,6.142953872680664,1.6175360679626465,0.45513030886650085,0.9917806386947632,0.48617884516716003,16.296364
SGP,Singapore,1998,170746.0625,0.34150800108909607,1.9298241138458252,2.6070761680603027,0.7964898943901062,1.0256043672561646,0.4619777202606201,3.8607139999999998
SGP,Singapore,1999,180519.578125,0.3666224181652069,1.9752329587936401,2.6636855602264404,0.7545371055603027,1.0183217525482178,0.4557953476905823,3.9547429999999997
SGP,Singapore,2000,196837.015625,0.39571413397789,2.0846548080444336,2.721524238586426,0.9124432802200317,1.02593994140625,0.4575924277305603,4.028871
SGP,Singapore,2001,194732.796875,0.4207461178302765,2.1330718994140625,2.7076094150543213,0.8258942365646362,0.9781985282897949,0.489348441362381,4.077145
SGP,Singapore,2002,202355.828125,0.4400002062320709,2.1982626914978027,2.693765878677368,0.8298907279968262,0.9828740358352661,0.47307565808296204,4.104419
SGP,Singapore,2003,211534.25,0.4563562572002411,2.186929225921631,2.679993152618408,0.7429221272468567,1.0116691589355469,0.4644978940486908,4.129225
