economy,year,lending_rate,gdp_growth,inflation,us10y,spread_bps,log_lending,region,country_name
SGP,2015,5.35,2.97679931634806,-0.521975611895763,2.138286852589641,321.1713147410358,1.6770965609079151,Asia,Singapore
SGP,2016,5.35,3.74757848792792,-0.529809760375464,1.83744,351.256,1.6770965609079151,Asia,Singapore
SGP,2017,5.28,4.47689915845876,0.576763191179996,2.32948,295.052,1.6639260977181702,Asia,Singapore
SGP,2018,5.33,3.4519759658687,0.438784215129623,2.9112449799196787,241.87550200803213,1.673351238177753,Asia,Singapore
SGP,2019,5.25,1.30804118153127,0.567829988405447,2.1414,310.86,1.6582280766035324,Asia,Singapore
SGP,2020,5.25,-3.81470885510713,-0.172111865925382,0.889203187250996,436.0796812749004,1.6582280766035324,Asia,Singapore
SGP,2021,5.25,9.7568044629903,2.31610315765146,1.4468525896414344,380.31474103585657,1.6582280766035324,Asia,Singapore
SGP,2022,,4.10800021897151,6.13095418919732,2.9505622489959835,,,Asia,Singapore
SGP,2023,,1.82140694115385,4.83372362825798,3.959,,,Asia,Singapore
ZMB,1998,31.8,-0.38574614579035,24.4584563516656,5.26288,2653.712,3.459466289786131,Africa,Zambia
ZMB,1999,40.5166666666667,4.6501897463741,26.7876966790029,5.646135458167331,3487.0531208499374,3.701713412094024,Africa,Zambia
ZMB,2000,38.8,3.89732294341896,26.0304117888121,6.030278884462151,3276.972111553785,3.658420246629228,Africa,Zambia
ZMB,2001,46.2333333333333,5.31686827418419,21.3937821792546,5.0206854838709685,4121.264784946233,3.8337010386526753,Africa,Zambia
ZMB,2002,45.1980166666667,4.50601428032604,22.2333446430947,4.61308,4058.493666666671,3.8110532068194254,Africa,Zambia
ZMB,2003,40.5710333333333,6.94497398221223,21.4015783901995,4.01388,3655.7153333333295,3.703054347274403,Africa,Zambia
ZMB,2004,30.7271,7.03239511515218,17.9677891087286,4.271319999999999,2645.578,3.4251450013670737,Africa,Zambia
ZMB,2005,28.2091666666667,7.23559900655543,18.324439701174,4.28888,2392.0286666666702,3.3396469842254604,Africa,Zambia
ZMB,2006,23.1533333333333,7.90369444480079,9.01957247226486,4.795,1835.8333333333296,3.1421387586478167,Africa,Zambia
ZMB,2007,18.8908333333333,8.35243624447406,10.6573496000153,4.634661354581673,1425.617197875163,2.938676795592432,Africa,Zambia
ZMB,2008,19.0641666666667,7.77389581542363,12.4455793463192,3.6642629482071714,1539.990371845953,2.9478104822396936,Africa,Zambia
ZMB,2009,22.0625,9.2203484058663,13.3952546325895,3.26412,1879.838,3.0938793346935154,Africa,Zambia
ZMB,2010,20.9166666666667,10.2982233241213,8.50176133365265,3.2150597609561755,1770.1606905710523,3.0405462893437853,Africa,Zambia
ZMB,2011,18.8366666666667,5.56925219263019,6.4293968107234,2.78164,1605.5026666666702,2.935805324973644,Africa,Zambia
ZMB,2012,12.1508333333333,7.59738104901994,6.57589970757698,1.80344,1034.7393333333298,2.49739775454019,Africa,Zambia
ZMB,2013,9.52083333333333,5.05753695047252,6.97767605490307,2.35016,717.0673333333331,2.253482379986313,Africa,Zambia
ZMB,2014,11.5733333333333,4.69328316376705,7.80687553566333,2.53956,903.37733333333,2.448703601124037,Africa,Zambia
ZMB,2015,13.25,2.92037511217961,10.1105928909618,2.138286852589641,1111.171314741036,2.583997552432231,Africa,Zambia
ZMB,2016,15.5,3.75510031678988,17.8697300795268,1.83744,1366.256,2.740840023925201,Africa,Zambia
ZMB,2017,12.375,3.52586277149926,6.57731154205644,2.32948,1004.552,2.515678308454754,Africa,Zambia
ZMB,2018,9.79166666666667,4.03449389667165,7.4945719272852,2.9112449799196787,688.042168674699,2.2815316837962136,Africa,Zambia
ZMB,2019,10.2916666666667,1.44130602603785,9.15031644316296,2.1414,815.0266666666699,2.331334506280035,Africa,Zambia
ZMB,2020,9.47916666666667,-2.78505506545167,15.7330604721369,0.889203187250996,858.9963479415675,2.24909640804306,Africa,Zambia
ZMB,2021,,6.23492204726448,22.0207676245777,1.4468525896414344,,,Africa,Zambia
ZMB,2022,,5.21122360356247,10.9932039209136,2.9505622489959835,,,Africa,Zambia
ZMB,2023,,5.36794285493059,10.884531691282,3.959,,,Africa,Zambia
ZWE,1998,,2.88529516415583,,5.26288,,,Africa,Zimbabwe
ZWE,1999,,-0.817895267295725,,5.646135458167331,,,Africa,Zimbabwe
ZWE,2000,,-3.05911780575599,,6.030278884462151,,,Africa,Zimbabwe
ZWE,2001,,1.43951727721958,,5.0206854838709685,,,Africa,Zimbabwe
ZWE,2002,,-8.89401285792752,,4.61308,,,Africa,Zimbabwe
ZWE,2003,,-16.9950733355763,,4.01388,,,Africa,Zimbabwe
ZWE,2004,,-5.80753964196205,,4.271319999999999,,,Africa,Zimbabwe
ZWE,2005,,-5.71112541241364,,4.28888,,,Africa,Zimbabwe
ZWE,2006,,-3.46140290336963,,4.795,,,Africa,Zimbabwe
ZWE,2007,,-3.653250914872,,4.634661354581673,,,Africa,Zimbabwe
ZWE,2008,,-17.6689987958491,,3.6642629482071714,,,Africa,Zimbabwe
ZWE,2009,,13.2720546167979,,3.26412,,,Africa,Zimbabwe
ZWE,2010,,19.6754077019323,3.02267002518892,3.2150597609561755,,,Africa,Zimbabwe
ZWE,2011,,14.1939156801139,3.4661297281749,2.78164,,,Africa,Zimbabwe
ZWE,2012,11.5966666666667,16.6654290410337,3.72532666110646,1.80344,979.32266666667,2.450717700495744,Africa,Zimbabwe
ZWE,2013,9.74,1.98948554025198,1.63495041543822,2.35016,738.984,2.276241117654444,Africa,Zimbabwe
ZWE,2014,9.4675,2.37698561663417,-0.19778481012661,2.53956,692.794,2.247864880793813,Africa,Zimbabwe
ZWE,2015,8.54177133537791,1.77985356392176,-2.43096842383404,2.138286852589641,640.3484482788268,2.144968402613286,Africa,Zimbabwe
ZWE,2016,7.11333333333333,0.75579405855224,-1.54366960054161,1.83744,527.589333333333,1.961970957205497,Africa,Zimbabwe
ZWE,2017,6.91416666666666,4.73441117758482,0.893962316050027,2.32948,458.468666666666,1.9335724468881927,Africa,Zimbabwe
ZWE,2018,7.13166666666667,5.00992154297603,10.6188658669575,2.9112449799196787,422.0421686746992,1.964544961200671,Africa,Zimbabwe
ZWE,2019,16.1816666666667,-6.33244976028571,255.304990757856,2.1414,1404.02666666667,2.783878914154001,Africa,Zimbabwe
ZWE,2020,33.0083333333333,-7.81695060188729,557.201817362051,0.889203187250996,3211.91301460823,3.4967600548398696,Africa,Zimbabwe
ZWE,2021,45.4766666666667,8.46801676808001,98.5461050920624,1.4468525896414344,4402.981407702527,3.8171993739066736,Africa,Zimbabwe
ZWE,2022,131.813333333333,6.13926327570213,104.705170628667,2.9505622489959835,12886.2771084337,4.881386780330591,Africa,Zimbabwe
ZWE,2023,170.293833333333,5.3508687909833,,3.959,16633.4833333333,5.137525376404291,Africa,Zimbabwe
ARG,1990,,-2.46721377810472,,,,,Other,Argentina
CHN,1990,9.36,3.9416305983694,3.05229012075233,,,2.2364452904895007,Other,China
GTM,1990,,3.10256317557587,41.2218671380973,,,,Other,Guatemala
HKG,1990,10.0,3.83051133487089,10.4265402843602,,,2.302585092994046,Other,Hong Kong
ITA,1990,14.85225,1.98577491758405,6.456609061464,,,2.6981513689229626,Other,Italy
MEX,1990,,5.25004329944582,26.6516725646771,,,,Other,Mexico
PER,1990,4260.01415900994,-4.98256353646605,7481.66361124526,,,8.357027762969146,Other,Peru
PHL,1990,24.1180833333333,3.08267252855887,12.1773522064946,,,3.1829619049094187,Other,Philippines
ROU,1990,,,,,,,Other,Romania
THA,1990,14.4166666666667,11.1671634446293,5.86399474375828,,,2.6683849447097807,Other,Thailand
VNM,1990,,5.10091813908369,,,,,Other,Vietnam
ZAF,1990,21.0,-0.317760426540374,14.3209918914915,,,3.044522437723423,Other,South Africa
ARG,1991,,9.13311056738961,,,,,Other,Argentina
CHN,1991,8.64,9.36170212784847,3.55668565220452,,,2.1564025828159643,Other,China
GTM,1991,,3.65824875006811,33.1664219167535,,,,Other,Guatemala
HKG,1991,9.41666666666667,5.70196943141934,11.1587982832617,,,2.2424811689243405,Other,Hong Kong
