economy,year,wgi_cc,cpi_raw,cpi_inverted,lending_rate,real_interest_rate,deposit_rate,lending_risk_premium,gdp_pc_constant,gdp_growth,gdp_pc_ppp,inflation,exports_pct_gdp,imports_pct_gdp,external_debt_pct_gni,current_account_pct_gdp,reserves_months_imports,labour_force,secondary_enrollment,population,gross_capital_formation_pct_gdp,trade_pct_gdp,us10y,country_yield,region,country_name,spread_fred,spread_wdi,spread_bps,log_spread,log_lending,wgi_cc_inv,trade_openness
BWA,2023,,59.0,41.0,6.73859953703703,4.91413861754885,2.94872916666666,,7269.05170664457,3.20806812224438,18932.4802712334,5.06761549343829,32.2498582865187,36.553499549563,11.2373733255328,1.48807672938924,7.17982295358158,1146757.0,,2480244.0,30.2958784873742,68.8033578360816,3.959,,Africa,Botswana,,2.7795995370370297,277.959953703703,5.627477051888705,1.9078521195117673,,68.8033578360817
CHL,1998,1.2975072860717773,,,20.1695011436128,19.240628326491,14.9179585652025,,8287.45061096547,4.18088662700669,17156.9718740639,5.11024954517559,25.1435814171693,28.692597098159,,-4.77915592737757,7.529561695931,6211120.0,,15127799.0,28.6186862846601,53.8361785153282,5.26288,,LatAm,Chile,,14.9066211436128,1490.66211436128,7.306975672290034,3.0041716190679395,-1.2975072860717773,53.8361785153283
CHL,1999,,,,12.6231518368614,10.2119697724669,8.56007740232106,,8161.45168872186,-0.2736313981937,16896.1244715786,3.33687917526023,28.309113885765,26.3864959463912,,0.131436581248041,7.9890586585589,6313009.0,,15319313.0,22.5504746913607,54.6956098321562,5.646135458167331,,LatAm,Chile,,6.977016378694069,697.7016378694069,6.547791558469176,2.5355325752859916,,54.6956098321562
CHL,2000,1.5402181148529053,,,14.8433912347788,9.83487325107737,9.20098734169417,,8465.35303258864,4.9716214882971,17525.2717273479,3.84327295706565,30.1237538780926,28.5881692096046,,-1.14568457860136,6.85717827919585,6343733.0,86.9013595581055,15503635.0,23.7507555521354,58.7119230876973,6.030278884462151,,LatAm,Chile,,8.813112350316649,881.3112350316649,6.781410838273153,2.697554731496348,-1.5402181148529053,58.7119230876972
CHL,2001,,,,11.8910098561076,7.30156423972337,6.18740736338205,,8632.0148244056,3.15403492459967,17870.3008332711,3.56910053001466,31.8473112661696,30.2974557025949,,-1.53703377110131,6.80413071957788,6355065.0,,15683849.0,24.0912139068772,62.1447669687645,5.0206854838709685,,LatAm,Chile,,6.870324372236631,687.0324372236631,6.532381506862689,2.4757826403263117,,62.1447669687645
CHL,2002,1.4791653156280518,,,7.75807289652374,4.27461224669902,3.79964441956622,,8810.69052712257,3.20279913520113,18240.2015602857,2.48939816650705,32.2572203545438,30.2266315470858,,-0.825565731667287,7.41200312328543,6411103.0,89.4216384887695,15857925.0,24.1083878093603,62.4838519016295,4.61308,,LatAm,Chile,,3.14499289652374,314.499289652374,5.750981817480946,2.0487339652772834,-1.4791653156280518,62.48385190162959
CHL,2003,1.1671009063720703,,,6.17877873086097,1.80102821473996,2.73373748649505,,9130.7842621819,4.72324526861041,18902.8708740806,2.8101787574361,35.0609745308001,30.6324450601049,,0.21460039582268,6.63634219064209,6589050.0,90.6209564208984,16024752.0,23.3991354342023,65.693419590905,4.01388,,LatAm,Chile,,2.16489873086097,216.489873086097,5.377543770764685,1.8211206355753737,-1.1671009063720703,65.693419590905
CHL,2004,1.3058593273162842,,,5.12700362788107,-1.77319533208462,1.93744532025397,,9642.37478651228,6.67425416822923,19961.9835794233,1.05473871403516,39.6857495120642,30.2036105411816,,3.26056295397732,4.98972009871919,6752634.0,91.0151062011719,16187322.0,21.243227279331,69.8893600532458,4.271319999999999,6.280292214251607,LatAm,Chile,2.0089722142516075,0.8556836278810707,200.89722142516075,5.3027934410889115,1.6345214004044086,-1.3058593273162842,69.8893600532458
CHL,2005,1.416527509689331,,,6.67787900981345,-0.413027483221693,3.93191337702273,,10104.4208391373,5.83704571917758,20918.5275760681,3.05257621387849,40.1755720109201,31.8869622271093,,1.91109059952903,4.02468955854158,6916575.0,92.0045623779297,16348778.0,23.2677008692697,72.0625342380294,4.28888,6.0069731036213545,LatAm,Chile,1.7180931036213547,2.3889990098134506,171.80931036213548,5.14638520110933,1.8988004236294898,-1.416527509689331,72.0625342380294
CHL,2006,1.4125618934631348,,,7.99948207856605,-3.87220104358339,5.10593382843312,,10611.6144012877,6.04999082563968,21968.5375355854,3.39201733699405,43.8656742009237,29.8459608439284,,5.49643732024025,3.5884763491194,7184183.0,91.9973297119141,16509195.0,22.1863203852459,73.7116350448521,4.795,6.151402756832798,LatAm,Chile,1.3564027568327983,3.20448207856605,135.64027568327984,4.910006349718362,2.0793767994048564,-1.4125618934631348,73.7116350448521
CHL,2007,1.3451499938964844,,,8.67125848644778,3.40902444709341,5.6102274253653,,11051.3450717678,5.16823098528431,22878.8834428789,4.40779938398044,45.1298518955866,31.8471728185062,,5.05557874807609,2.63014804778966,7369317.0,91.5507965087891,16671581.0,22.34802267387,76.9770247140928,4.634661354581673,6.0828700889309,LatAm,Chile,1.448208734349227,4.036597131866107,144.8208734349227,4.975497623118587,2.160013934404833,-1.3451499938964844,76.97702471409279
CHL,2008,1.3179868459701538,,,13.2617713664149,12.9104701991509,7.48919739919882,,11356.0922105983,3.78939280635238,23509.7816931441,8.71626873039607,41.1625607908642,39.5140654497826,,-4.18826982519764,3.07151116745676,7648250.0,91.5420074462891,16838988.0,28.8969424712342,80.6766262406468,3.6642629482071714,6.94509272517411,LatAm,Chile,3.2808297769669386,9.597508418207727,328.08297769669383,5.793266557172505,2.5848855630465164,-1.3179868459701538,80.6766262406468
