economy,year,cp_index,s_fuel,s_metals,s_food,s_agri
SGP,2018,0.6607621110975482,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2019,0.6446270744962496,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2020,0.6179884261391856,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2021,0.687777235845254,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2022,0.7311662892532491,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
SGP,2023,0.6906636381739806,0.07994128821923514,0.0148919868360493,0.03255688085561095,0.007171310642440711
IND,1998,0.9319161200913915,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,1999,0.9133173277254786,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2000,0.9255256015290535,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2001,0.9197305885180166,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2002,0.9274904536811459,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2003,0.9522620719954459,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2004,0.9826436356332638,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2005,0.9960794568271235,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2006,1.0263795504469364,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2007,1.05655818287888,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2008,1.0856997023793775,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2009,1.0426339252573935,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2010,1.0846683623523772,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2011,1.124012229546651,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2012,1.1084497930387376,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2013,1.1057854041168502,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2014,1.097073948123218,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2015,1.0465926910794356,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2016,1.0448979482876497,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2017,1.0608977926159064,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2018,1.0644846639704488,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2019,1.0568586103493545,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2020,1.0553227403151364,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2021,1.1186268637766568,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2022,1.1476560686655883,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
IND,2023,1.125911645851063,0.014029152994146374,0.03018801963308173,0.1657378093984367,0.016941724521013068
KOR,1998,0.3101497033027439,0.036410220583715784,0.012546970236916666,0.02025968326372635,0.010923132085360119
KOR,1999,0.3150093339705888,0.036410220583715784,0.012546970236916666,0.02025968326372635,0.010923132085360119
KOR,2000,0.3344622446087279,0.036410220583715784,0.012546970236916666,0.02025968326372635,0.010923132085360119
KOR,2001,0.327992932488826,0.036410220583715784,0.012546970236916666,0.02025968326372635,0.010923132085360119
